category,role,text,listener_empathy,speaker_changeEmotion,terminate,situation,speaker_emotion,id
상처,자녀,역시 엄마의 조언이 최고예요. 늘 존경해요. 엄마 말대로 나이 드는 거에 상처받지 않을게요.,,중립,False,,,BE22029662
상처,부모,멋있게 나이 드는 법을 깨달았으면 좋겠구나. 그냥 나이 드는 사람과 멋있게 나이 드는 사람은 다르니까. 엄마는 널 응원하고 있단다.,"조언,동조",,True,,,BE22029662
상처,자녀,아빠. 제 노래가 그렇게나 듣기 싫은 정도예요?,,,False,,,BE22029721
상처,부모,"아빠는 우리 딸 목소리가 제일 좋다고 생각하는데, 갑자기 그건 왜 묻니?",동조,,False,,,BE22029721
상처,자녀,친구랑 코인노래방에 갔는데 친구가 저보고 음치라고 깔깔대며 놀렸어요. 장난인 줄 알았는데 너무 심하게 놀리니 은근히 마음의 상처가 됐어요.,,,False,,,BE22029721
상처,부모,즐겁게 스트레스를 풀려고 노래를 하러 갔다가 속이 상해서 돌아왔겠구나.,위로,,False,,,BE22029721
상처,자녀,심지어 친구가 저한테 노래 말고 다른 것도 잘하는 게 없다는 거예요. 그게 저한테는 너무 큰 상처가 됐어요.,,,False,,,BE22029721
상처,부모,그 친구가 그래도 진심으로 그렇게 말을 한 건 아닐 거야. 그 친구가 장난끼가 심하다는 걸 아빠도 들었잖니. 너에게 장난이 치고 싶어서 그런 걸 거다.,,,False,,,BE22029721
상처,자녀,화를 내면 속이 좁다고 하니 그저 웃고 넘겨야 했어요. 기분 나쁜 티도 못 내는 제가 자존심도 없게 느껴져 상처가 되더라고요.,,,False,,,BE22029721
상처,부모,네가 정말 못났다고 생각했다면 그 친구가 왜 너랑 가장 친하게 지내겠니. 모두 그 친구 스타일의 친근감이라고 이해하면 좋겠구나.,조언,,False,,,BE22029721
상처,자녀,계속 친구의 말이 맴돌아서 뭐든 자신이 없어져요. 이러다 웃음도 잃을 것 같아요.,,,False,,,BE22029721
상처,부모,"그런 마음이라면, 그 친구의 농담처럼 네가 변하는 거야. 너도 그렇게 되길 원하는 건 아니잖아. 무심코 한 농담이나 장난은 스저 한귀로 흘릴 줄 아는 것도 필요하단다.","조언,위로",,False,,,BE22029721
상처,자녀,그렇겠네요. 아빠 말씀처럼 쿨하고 대범한 사람이 되어야겠어요.,,중립,False,,,BE22029721
상처,부모,역시 멋진 우리 딸이구나. 그런 의미에서 아빠에게 노래 한 곡 들려다오.,"조언,격려",,False,,,BE22029721
상처,자녀,조만간 집에 가서 멋지게 불러드릴게요. 조금만 기다려 주세요.,,,False,,,BE22029721
상처,부모,"그래, 그날이 빨리 왔으면 좋겠구나.",,,True,,,BE22029721
상처,speaker,"할머니, 친구가 가방을 샀는데 너무 부러운 거 있죠. 부모님은 남동생만 용돈을 주시니 저는 늘 구경할 수밖에 없어요. 질투도 나고 동생도 얄밉고 모든 게 상처가 돼요.",,,False,,,BE22029794
상처,listener,네가 정말 섭섭하고 마음이 아프겠다. 친구 거를 부러워 하는 마음 할머니도 이해해. 돈도 없고 용돈을 더 달라고 말하기도 힘든데 동생만 용돈을 받으니 속상할만 하지.,"위로,동조",,False,,,BE22029794
상처,speaker,"맞아요, 할머니 문자처럼 저는 항상 동생에 밀려 뒷전이에요. 학교 과제하기도 지치는데 알바를 맨날 할 수도 없고요. 부모님은 동생만 예뻐하고 용돈 주고 진짜 상처가 돼요.",,,False,,,BE22029794
상처,listener,우리 손녀가 얼마나 속상할지 할머니도 마음이 아프고 속상해. 네가 상처받고 친구에게 질투심을 느끼는 건 너무 당연하네. 누구라도 너와 같은 상황이었다면 다들 속상하고 질투했을 거야.,"위로,동조",,False,,,BE22029794
상처,speaker,친구의 새 가방이 너무 예뻐서 자꾸 탐나요. 친구는 예쁘면 같이 사자고 하는데 저는 그게 안 되니까 웃으며 넘기거든요. 그 순간도 저한테 상처가 돼요.,,,False,,,BE22029794
상처,listener,혼자 마음 고생 많이 했겠구나. 네 얘기를 들으니 할머니도 너무 슬프고 스트레스 받는구나.,"위로,동조",,False,,,BE22029794
상처,speaker,"네, 아르바이트로는 용돈 벌이하기에도 부족하고요. 한번 부모님한테 말해봤는데 쓸데없는 거만 산다고 하니 마음도 아프고요. 저도 옷이나 가방 같은 거 한 번은 사고 싶은데요.",,,False,,,BE22029794
상처,listener,엄마나 아빠가 정말 동생만 좋아해서 그러시는 건 아닐 거야. 동생은 아직 미성년자이잖니. 할머니가 도와줄테니 그때까지만 이해해주는 건 어떨까?,조언,,False,,,BE22029794
상처,speaker,진짜 그랬던 걸까요? 할머니께서 그렇게 말씀하시니 죄송하기도 하지만 마음이 위로가 돼요. 부모님이 괜히 그러시는 건 아니시겠죠?,,,False,,,BE22029794
상처,listener,"그래그래, 엄마랑 아빠도 너를 정말 사랑한단다. 너의 질투나는 복잡한 감정을 부모님은 모르시잖니. 너의 사정을 한 번 부모님과 진지하게 얘기해 보는 것도 좋겠다.",조언,,False,,,BE22029794
상처,speaker,"맞아요, 부모님이 항상 사랑한다고 문자해 주세요. 그거를 잊고 있었네요. 한번 부모님하고 얘기할 시간을 가져봐야겠어요.",,,False,,,BE22029794
상처,listener,할머니는 네가 행복하게 잘 지내는 게 일순위야. 마음 고생 많이 안하고 행복했으면 좋겠어. ,동조,,False,,,BE22029794
상처,speaker,"감사해요, 저도 얘기 잘해보고 또 연락드릴게요. 할머니께서 마음이 힘들 때마다 위로해주시니 큰 힘이 돼요.",,,False,,,BE22029794
상처,listener,우리 손녀는 주변 사람을 편안하게 해주는 능력이 있어. 가족들도 살뜰하게 잘 챙겨주고. 그런 걸 부모님도 알고 계시니 분명 너를 도와주실 거라고 믿어.,격려,,False,,,BE22029794
상처,speaker,할머니랑 메시지하니까 자신감을 얻었어요. 내 사정도 상처고 친구를 보면 질투도 났는데 이젠 좀 편안해졌어요. 잘 얘기되면 알려드릴게요.,,중립,True,,,BE22029794
상처,자녀,엄마 친구가 급히 돈을 빌려달라고 해요. 그런데 저는 친구와 금전 관계를 하며 의가 상하는 게 싫어서 싫다고 했어요. 그랬더니 저보고 의리가 없다 해서 너무 상처받았어요.,,,False,,,BE22029601
상처,부모,그런 일이 있었다니 엄마한테 있었던 일을 솔직히 말해보렴. 네가 기분이 상했겠구나.,위로,,False,,,BE22029601
상처,자녀,저는 친구와 오래도록 사이좋게 지내고 싶어요. 하지만 돈이라는 게 걸려 있으면 그렇지 않을 수도 있으니 빌려달라고 했을 때 없다고 했어요. 그랬더니 친구가 저의 우정은 가볍다고 뭐라 해서 상처받았어요.,,,False,,,BE22029601
상처,부모,돈을 빌려주면 서로 관계가 안 좋아질 수도 있는 가능성이 높으니 너는 그런 선택을 했겠지. 너도 충분히 고심을 해서 결정을 했을 텐데 그런 얘기를 들었다면 마음이 많이 상처받았겠구나. 엄마한테 속에 있던 이야기를 다 하고 마음 풀렴.,"조언,위로",,False,,,BE22029601
상처,자녀,누구에게나 철칙이라는 게 있잖아요. 저는 친구와의 우정을 더 오래도록 지키고 싶어서 돈거래를 안 한다는 거였어요. 하지만 이런 마음이 비난의 대상이 되니 상처받아요.,,,False,,,BE22029601
상처,부모,돈이라는 게 사람의 마음을 상할 수 있는 욕망의 수단이니 너의 선택이 충분히 이해 간단다. 지금 네가 허탈해하고 상처받은 마음이 이상한 게 아니니까 혼자 너무 고민하지 말렴.,"조언,동조",,False,,,BE22029601
상처,자녀,엄마 저는 어떡해야 할지 모르겠어요. 저의 신념도 지키고 싶고 친구한테 저의 마음도 이해시키고 싶어요. 그리고 상처받은 마음도 회복하고 싶어요.,,,False,,,BE22029601
상처,부모,이럴 때는 너의 심지를 더 굳게 갖고 친구가 너를 이해하겠지 하는 긍정적인 마음으로 대처하자. 네가 더 위축되고 상처받은 마음을 내비칠수록 친구는 자기 생각이 맞다고 생각할 수 있어. 너의 생각을 떳떳하고 당당하게 얘기할 때 괜찮아질 거야.,"조언,격려",,False,,,BE22029601
상처,자녀,엄마한테 털어놓고 저의 마음을 이해받으니 그래도 상처받은 마음이 많이 가라앉았어요. 엄마 말대로 제 생각이 잘못된 게 아니니 다시 한번 얘기해봐야겠어요.,,,False,,,BE22029601
상처,부모,넌 현명해서 친구가 이해하도록 잘 얘기할 수 있을 거야. 그리고 친구도 우정을 유지하고 싶어 하는 너의 마음을 결국에는 이해할 거야.,격려,,False,,,BE22029601
상처,자녀,관계란 건 참 어려운 거 같아요. 우리는 모두 생각이 다르기 때문에 서로를 이해하는 데는 많은 노력과 시간이 필요한 거 같아요.,,,False,,,BE22029601
상처,부모,하지만 그런 과정을 겪어가면서 우정도 더 탄탄해지는 거란다. 일종의 성장통 같은 거지. 네가 우정의 진심인 만큼 친구도 널 소중하게 생각할 거니 걱정하지 말렴.,"조언,격려",,False,,,BE22029601
상처,자녀,엄마 덕분에 힘을 얻었어요. 제가 어떻게 친구한테 말을 해야 할지 이제 좀 생각이 서요. 다시 잘 얘기해보고 엄마한테 또 상황을 얘기할게요.,,중립,False,,,BE22029601
상처,부모,친구와 얘기해서 잘 안 통한다고 해도 시무룩해하지 말렴. 항상 엄마는 네편이니까 상처받지 말고 잘 해내길 바라.,조언,,True,,,BE22029601
상처,자녀,"엄마, 저 회사 동료들에게 너무 상처받았어요.",,,False,,,BE22029506
상처,부모,왜 그래 무슨 일 있니? 걱정되는구나.,,,False,,,BE22029506
상처,자녀,"너무 아파서 점심도 못 먹고 있는데, 다들 관심이 없어요. 일 때문에 지방에 내려와서 친구도 없는데 아무리 바쁘다고 해도 그렇지 너무해요.",,,False,,,BE22029506
상처,부모,아이고 듣기만 해도 마음이 아프다. 안 그래도 혼자 지방에서 일하느라 의지하는 사람들이라고는 동료들밖에 없을 텐데. 엄마였어도 상처받았을 것 같아.,동조,,False,,,BE22029506
상처,자녀,혼자서 끙끙거리고 있으려니 눈물이 나요. 사실 이번만이 아니라 매번 저를 그냥 부품 취급하는 것 같아요. 그냥 다 그만두고 서울 집으로 가고 싶어요.,,,False,,,BE22029506
상처,부모,아플 때는 마음이 약해지니 상처받기도 쉽지. 네가 힘들다면 버티지 않아도 되니까 언제든 서울로 올라와도 돼.,"조언,위로",,False,,,BE22029506
상처,자녀,정말 그러고 싶어요. 저를 동료로 보지 않고 그저 일하는 기계로 보는 것 같아요. 이번 일로 정말 상처받고 정이 떨어졌어요.,,,False,,,BE22029506
상처,부모,"일 보다 사람이 먼저인 건데, 엄마는 네가 그런 곳에서 혼자 외롭지 않았으면 좋겠어. 상처받을 정도로 마음이 좋지 않은데 버티는 것만이 꼭 답은 아니야.",동조,,False,,,BE22029506
상처,자녀,나약한 소리 한다고 꾸중을 들을 줄 알았는데. 엄마가 그렇게 말씀해 주시니까 위안이 돼요.,,,False,,,BE22029506
상처,부모,자꾸만 몸이 아픈 것도 네 마음이 아프기 때문일지도 몰라. 네 몸이 보내는 신호일지도 모르니까 잘 생각해봐. 엄마는 네 선택이라면 뭐든 존중해.,"조언,위로,동조",,False,,,BE22029506
상처,자녀,엄마가 이렇게 진심으로 절 걱정해 주시니까 눈물이 날 것 같아요. 이런 관심이 필요했나 봐요.,,중립,False,,,BE22029506
상처,부모,타지에서 혼자 사는 게 얼마나 어려운 일인지 엄마도 잘 알아. 그러니 서럽고 아플 땐 언제든 엄마한테 연락하렴.,"조언,동조",,False,,,BE22029506
상처,자녀,말만 들어도 마음이 든든해요. 엄마 말처럼 자신을 위해서 잘 생각해 봐야겠어요.,,,False,,,BE22029506
상처,부모,우리 딸은 잘 선택할 거라고 믿어. 힘내.,,,True,,,BE22029506
상처,자녀,엄마. 저 오늘 상처받는 일이 있었어요.,,,False,,,BE22029722
상처,부모,왜? 무슨 일이 있었던 거니? 그러니까 걱정이 되는구나.,동조,,False,,,BE22029722
상처,자녀,여자친구가 결혼을 하자고 하는데 제가 가진 게 없어서 여자친구가 안 좋은 말을 좀 했어요. 그게 제 마음에 너무 상처로 남았어요.,,,False,,,BE22029722
상처,부모,그런 일이 있으면 당연히 속상할 수밖에 없지. 나였어도 충분히 그랬을 거야. 우리 아들이 상처받았을 걸 생각하니까 마음이 아프네.,"위로,동조",,False,,,BE22029722
상처,자녀,제가 가난하게 자라서 그런지 아무래도 저는 베푸는 일에 서툴거든요. 근데 여자친구가 나보고 이기적이라고 하면서 그게 걱정이 된다고 하더라고요. 그거에 너무 상처를 받았어요.,,,False,,,BE22029722
상처,부모,네 마음은 원래 그렇지 않다는 걸 엄마가 아니까 네가 얼마나 상처받았을지 예상이 가. 우리 아들 마음이 아팠을 걸 생각하니 엄마도 마음이 아프네.,동조,,False,,,BE22029722
상처,자녀,네. 저도 사랑을 베풀고 싶지만 익숙지 않은 것뿐인데 단순히 이기적이라는 말로 치부해버리니까 상처가 되었어요. 계속 여자친구의 말이 귀에서 맴돌아요.,,,False,,,BE22029722
상처,부모,결혼이라는 중대사를 두고 얘기하니까 본인도 모르게 말하지 않아도 될 이야기까지 한 거라고 생각하면 어때? 원래는 너를 그렇게까지 안 좋게 생각하는 게 아니라고 생각하면 기분이 좀 나아지지 않을까?,조언,,False,,,BE22029722
상처,자녀,하지만 여자친구의 입장에서 제가 그런 모습을 한 번은 보여서 그런 말이 나온 거일 거잖아요. 이런 제 모습이 초라해서 너무 속상해요.,,,False,,,BE22029722
상처,부모,너는 원래 다른 사람의 기분을 상하지 않게 잘 말하는 법을 알잖아. 여자친구에게 솔직하게 말하면 친구도 너를 분명히 이해해줄 거야. 너의 능력을 가지고 얘기하면 잘 해결될 거니까 너무 걱정하지 마.,"조언,격려",,False,,,BE22029722
상처,자녀,"그렇게 생각하니까 그나마 용기가 생기는 것 같아요. 정말 감사해요, 엄마.",,,False,,,BE22029722
상처,부모,그렇다니 다행이야. 너는 너 스스로도 충분히 따뜻한 사람이니까 너무 의기소침해하지 말고.,조언,,False,,,BE22029722
상처,자녀,"응원해줘서 정말 고마워요, 엄마. 엄마 덕분에 이겨낼 수 있을 것 같아요.",,중립,False,,,BE22029722
상처,부모,엄마는 항상 우리 아들 편이라는 거 잊지 말고.,,,True,,,BE22029722
상처,자녀,"엄마, 전 정말 매력이 없나 봐요. 소개팅했던 상대 남자분이 제가 부담스럽대요. 소개팅이 원래 안 될 확률이 높다는 걸 알지만 그 소리를 들으니 왠지 상처가 돼요.",,,False,,,BE22029741
상처,부모,연락을 잘하고 있다가 그랬다면 네가 얼마나 마음이 안 좋았을까. 서로 오래 연락을 지속하고 있었던 거니?,위로,,False,,,BE22029741
상처,자녀,소개팅에서 서로 마음이 통해서 그 이후로 4번 정도 만났거든요. 만나서 이야기도 하고 정말 즐겁게 얘기했어요. 그런데 서서히 연락 횟수가 줄더니 오늘 갑자기 부담스럽다고 하니까 정말 상처가 되더라고요.,,,False,,,BE22029741
상처,부모,우리 딸같이 생각이 깊고 배려심 깊은 아이를 거절한 그 사람은 참 안타깝네. 소개팅은 단시간에 빨리 상대를 알아가야 하는 거라서 널 제대로 알아보지 못한 것 같구나. 우리 딸은 만나면 만날수록 진국인 스타일이라 분명 더 좋은 인연을 만날 수 있을 거야.,"격려,위로",,False,,,BE22029741
상처,자녀,차라리 처음부터 저에게 이렇게 관심을 표현하지 않았더라면 제가 덜 상처를 받았을 텐데. 저는 이미 호감이 점점 커지고 있는 상태에서 이런 소리를 들으니까 더 배신당한 기분이더라고요.,,,False,,,BE22029741
상처,부모,"우리 딸은 정이 많아서 한 번 정을 붙이면 떼기 힘들어하잖아. 그러니 얼마나 지금 힘들고 지치겠어, 그런 너를 지켜보는 엄마도 마음이 편하지 않구나. 네가 못나서 이렇게 된 게 아니라 운명이 아니었을 뿐이니 너무 속상해하지 않았으면 좋겠어.","조언,위로,동조",,False,,,BE22029741
상처,자녀,느낌이 좋은 소개팅이었는데 마무리가 이렇게 되니까 내가 그렇게 못난 사람인가 싶고 너무 마음이 아파요. 처음엔 첫인상이 좋았지만 몇 번 만나면서 제 행동에 정떨어질 만한 요소가 있었을까요. 저의 어느 부분이 부담스럽고 싫은지 정말 궁금하고 속상해요.,,,False,,,BE22029741
상처,부모,"네가 얼마나 매력 있고 성품이 가지런한 사람인데, 그냥 서로 인연이 아니었을 뿐이야. 이미 끝난 인연인데 잘 되지 못한 문제점을 너에게서 찾으려면 네 자존감만 깎일 뿐이란다. 계속 속상해하기보다는 더 좋은 사람을 만날 기회를 얻은 거라고 생각해 보자꾸나.","조언,격려",,False,,,BE22029741
상처,자녀,듣고 보니 그렇네요. 차라리 애초에 정리된 것이 잘된 일이다 싶어요. 엄마 덕분에 상처받은 마음이 조금 아무는 것 같아요.,,,False,,,BE22029741
상처,부모,널 존중할 줄 아는 성숙한 사람을 분명 만날 수 있을 거야. 우리 딸은 좋은 사람이니까 느리더라도 진정성 있게 너를 알아봐 줄 좋은 남자를 만나야지.,격려,,False,,,BE22029741
상처,자녀,덕담같이 느껴져서 기분이 좋은데요. 항상 엄마 말씀을 들으면 속상한 마음이 안정이 되는 게 신기할 뿐이에요. 든든한 정신적 지주가 되어 주셔서 고마워요 엄마.,,,False,,,BE22029741
상처,부모,"고맙긴, 힘들 때마다 숨기지 않고 엄마에게 말해주는 네가 고마울 뿐이지. 우리 딸 같은 사람을 데려갈 남자는 참 복 받았어. 네가 좋은 사람을 만나서 결혼하는 날이 온다면 엄마는 아까워서 못 보낼 것 같구나.","격려,동조",,False,,,BE22029741
상처,자녀,엄마가 그렇게 말해주시니 상처받은 마음에 위안이 되는 것 같아요. 저와 마음이 맞는 사람이 어딘가에는 있겠죠? 좋은 경험인 셈 치고 넘기려고 노력할게요.,,중립,False,,,BE22029741
상처,부모,내가 도움이 되었다니 다행이야. 언제든 힘이 들 때 엄마한테 다 털어놓는다면 성심성의껏 들어줄 거야.,,,True,,,BE22029741
상처,자녀,"엄마, 가장 친한 친구에게 동업을 제안했으나 거절을 받아서 너무나 상처받았어요. 친구가 저를 믿지 못하는 것 같아서 많이 충격이에요. 저를 믿지 못하는데 어떻게 친구라고 할 수 있을지 모르겠어요.",,,False,,,BE22029758
상처,부모,동업 제안을 거절당해서 네 마음이 얼마나 아리고 쓰라렸을까 상상할 수 있어. 네가 믿음직스럽지 않다는 것처럼 받아들여졌겠지. 그러니 네가 충격과 상처를 받은 것도 어찌 보면 당연하다.,"위로,동조",,False,,,BE22029758
상처,자녀,친구는 저를 믿지 못하는 건 아니라고 항변하지만 제 귀에는 그렇게 들렸어요. 너무나 배신감을 느끼고 충격을 받았어요. 저는 그 친구를 정말 믿는데 그 친구는 저를 못 믿는 것 같아서 상처가 커요.,,,False,,,BE22029758
상처,부모,똑같은 크기의 마음을 주고받지 못하는 것 같아서 많이 서운하겠다. 너만 더 좋아하는 것 같을 때 소외감이 들고 외로워지지. 네가 쓸쓸한 마음이 드는 것도 이해가 돼.,"위로,동조",,False,,,BE22029758
상처,자녀,친구가 제 사업에 대해 비관적인 것 같아서 상처를 크게 받았어요. 그러면 그동안 저를 응원해주었던 것은 다 거짓말이었는지 충격적이었어요.,,,False,,,BE22029758
상처,부모,동업을 거절했다고 해서 네 사업 전체를 부정하는 것은 아닐 거야. 지금은 네가 너무 충격을 받고 상처를 입어서 그렇게 느껴지겠지만 둘은 같지 않아. 친구도 너를 믿고 네가 잘되기를 진심으로 바라지만 단지 겁이 많은 것뿐일 수도 있지.,위로,,False,,,BE22029758
상처,자녀,그 친구가 신중한 성격인 것은 맞지만 그래도 저를 믿어줄 줄 알았는데 상처가 깊어요. 저를 언제나 믿고 지지해줄 사람이라고 믿어 의심치 않았는데 너무 기운 빠져요.,,,False,,,BE22029758
상처,부모,네가 마음이 많이 상한 듯해서 엄마도 많이 가슴이 아프구나. 그 친구도 너를 소중하게 여길 거야. 그 친구가 우유부단한 단점이 있다면 또 그만큼 장점도 있겠지.,동조,,False,,,BE22029758
상처,자녀,"그 친구는 지나치게 겁이 많고 우유부단하지만, 또 그래서 신중하고 온화하지요. 제가 좋아하는 친구의 성격적 특징이 이번에는 안 좋게 발현된 것 같아요. 엄마 말씀처럼 사람은 장단점이 있는 거니까요.",,,False,,,BE22029758
상처,부모,이번에 크게 실망한 네 마음은 이해하지만 그래도 그 친구가 나중에는 도움이 될 수도 있잖니. 인연을 소중히 여기면서 친구를 용서해주는 게 좋을 것 같아.,"조언,동조",,False,,,BE22029758
상처,자녀,제가 상처를 입은 나머지 너무 과격하게 생각했던 것 같아요. 엄마 말씀이 맞을 것 같아요. 친구가 저를 사랑하고 믿지만 단지 사업을 시작하는 자체에 겁을 먹은 걸 수도 있잖아요.,,,False,,,BE22029758
상처,부모,그렇게 친구를 이해해주려고 노력하다 보면 네 마음도 위로가 될 거야.,격려,,False,,,BE22029758
상처,자녀,엄마랑 대화하면서 위로받다 보면 마음이 차분히 가라앉으면서 이성적으로 되는 것 같아요. 언제나 제 마음에 공감해주시고 다정한 말을 해주셔서 고마워요.,,중립,False,,,BE22029758
상처,부모,네 마음이 한결 나아진 것 같아서 기쁠 뿐이야. 다음에도 이렇게 괴로운 심사가 되면 엄마에게 털어놓으렴.,"조언,동조",,True,,,BE22029758
상처,자녀,"엄마, 저 학교 가기가 너무 싫어요. 애들이 다 저를 싫어하는 것 같아서 상처받았어요.",,,False,,,BE22029578
상처,부모,학교에서 무슨 일이 있었니? 전학 첫 날부터 왜 그러는 거니?,,,False,,,BE22029578
상처,자녀,제가 처음이라 학교 지리에 대해 잘 몰라서 애들한테 급식실이 어딘지 물어봤어요. 그랬더니 애들이 잘 대답도 안 해주고 저한테 좀 차가워요.,,,False,,,BE22029578
상처,부모,오늘 그런 안 좋은 일이 있었구나. 네가 정말 괴롭고 힘들었겠다. 학교에서 보내는 시간 내내 아이들이 너한테 그렇게 대했니?,위로,,False,,,BE22029578
상처,자녀,제가 밥을 먹고 몸이 안 좋아져서 보건실에 있었기 때문에 그건 잘 모르겠어요. 아이들이 왜 저한테 상처를 주는 건지 잘 모르겠어요.,,,False,,,BE22029578
상처,부모,네가 몸이 안 좋아질 정도로 친구들한테 큰 상처를 받았구나. 엄마는 너한테 그런 일이 있는 줄도 몰랐는데 너무 미안해. 네 마음이 어떨지 생각하니 네가 너무 걱정이 되는구나.,"위로,동조",,False,,,BE22029578
상처,자녀,제 어떤 점이 마음에 안 들어서 그런 반응을 보인 걸까요. 계속 저한테 안 좋게 대하던 애들의 모습이 떠올라서 힘들고 더 상처받는 것 같아요.,,,False,,,BE22029578
상처,부모,네가 애들의 반응에 상처를 많이 받았구나. 하지만 이건 네 잘못이 아니니까 너무 자책하지 않았으면 좋겠구나. 네가 혼자서 괴로워하고 있는 모습을 떠올리니까 엄마가 마음이 너무 아파.,"조언,위로,동조",,False,,,BE22029578
상처,자녀,그 상황이 머릿속을 떠나지 않아서 공부도 손에 안 잡히고 마음이 복잡해요. 그냥 다 제 잘못인 것 같고 너무 힘들어요.,,,False,,,BE22029578
상처,부모,네가 얼마나 큰 상처를 받았을지 엄마는 짐작도 할 수가 없구나. 너를 꼭 껴안고 따뜻하게 위로해주고 싶다. 네 마음이 치유되려면 아이들과 다시 한 번 부딪혀봐야 할 것 같은데 괜찮겠니?,동조,,False,,,BE22029578
상처,자녀,"음, 그래도 엄마 말씀대로 하는 게 맞는 것 같아요. 처음인데 이렇게 좌절하고 끝낼 수는 없어요. 제가 한 번 용기 내서 애들한테 다가가 볼게요.",,,False,,,BE22029578
상처,부모,네가 엄마 말을 잘 받아들여 줘서 정말 기쁘구나. 엄마가 항상 네 옆에서 응원하고 있다는 거 잊지 말고 힘냈으면 좋겠어.,동조,,False,,,BE22029578
상처,자녀,엄마 덕분에 제가 용기를 낼 수 있었어요. 위로해주시고 제 마음을 다독여주셔서 정말 감사드려요. 엄마가 제 곁에 계셔서 정말 다행이에요.,,중립,False,,,BE22029578
상처,부모,네 학교 생활이 언제나 행복했으면 좋겠구나. 엄마도 네가 있어서 너무 행복하고 기쁘단다. 항상 사랑하고 있고 힘내렴.,동조,,True,,,BE22029578
상처,자녀,"엄마, 오늘 학교 갔는데 애들이 내 가방 유행이 지났다고 막 놀렸어. 상처받아서 다시는 가고 싶지 않아.",,,False,,,BE22029614
상처,부모,우리 딸에게 너무 속상한 일이 생겼구나. 이렇게 듣는 엄마 가슴도 찢어질 듯 아프다.,"위로,동조",,False,,,BE22029614
상처,자녀,내 가방이 그렇게 유치하고 철이 지났대. 그런 말을 아무렇지 않게 해서 너무 마음을 다쳤어.,,,False,,,BE22029614
상처,부모,엄마가 보기에는 당연히 예쁘고 귀여운 가방인데 왜 그랬을까. 네 마음에 드는 가방이면 엄마는 그걸로 됐다고 생각하는데.,동조,,False,,,BE22029614
상처,자녀,애들이 그렇게 말하고 보니까 나도 확신을 잃었어. 내 취향이 유행이 지난 건가 보지 뭐.,,,False,,,BE22029614
상처,부모,마음을 많이 다친 것 같아 엄마도 속상해. 하지만 취향이라는 건 말 그대로 사람들마다 각기 다르게 가지고 있는 거야. 정답도 없고 오답도 없다고 생각하면 네 마음이 한결 낫지 않을까 싶어.,"조언,동조",,False,,,BE22029614
상처,자녀,나도 그렇게 생각하는데 애들이 내가 무슨 잘못이라도 한 것처럼 놀리잖아. 너무 상처받아서 눈물이 날 것 같은 걸 얼마나 참았다고.,,,False,,,BE22029614
상처,부모,네 친구가 장난기가 많고 진솔한 모양이야. 아무래도 관심을 보인다는 게 그런 격한 표현으로 나온 것 같아. 그래도 네 마음이 상했다면 친구들에게 따끔하게 일러줘도 괜찮아.,조언,,False,,,BE22029614
상처,자녀,이제는 뭐라고 말을 섞고 싶지도 않아. 좋은 애들이라고 생각했는데 마음이 완전히 닫혔어.,,,False,,,BE22029614
상처,부모,엄마는 너의 선택을 존중하지만 그렇다고 네게 오는 귀한 순간들을 막진 않았으면 해. 이렇게 오해도 생기고 마음도 상하면서 친구 관계는 더 돈독해지는 거라 믿거든. 그 나이에 겪을 수 있는 자연스러운 감정이라 생각하면 마음이 편해질 거야.,"격려,동조",,False,,,BE22029614
상처,자녀,엄마 말을 듣고 한참 생각해봤는데 이런 일로 멀어지면 그게 더 마음이 불편할 것 같아. 착한 친구들이니까 내가 기분이 상했다는 걸 알면 미안해하겠지. 마음을 다잡고 있다가 내일 가서 이런 속마음을 얘기해봐야겠어.,,,False,,,BE22029614
상처,부모,훌륭한 생각이라고 봐. 친구들도 네 기분이 이렇게나 다친 걸 알면 많이 미안해할 거야. 이번 계기로 어쩌면 더 가까워질 수 있을 거라고도 믿어.,,,False,,,BE22029614
상처,자녀,이번 계기로 서로에게 더 솔직해질 수 있다면 더 바랄 것도 없어. 내가 좋아하는 가방이라 더 속이 상했나 봐.,,,False,,,BE22029614
상처,부모,네 가방인데 네가 좋아하는 게 중요하잖아. 누구도 그걸 뭐라고 할 수는 없지. 장난스레 건넨 말은 가볍게 흘려듣고 네 고집 그대로 살아도 괜찮아.,"조언,격려",,False,,,BE22029614
상처,자녀,"맞아, 내 가방인데 내 마음에 드는 게 중요하지. 엄마 말을 듣고 보니까 확신이 생긴다. 마음이 한결 나아졌어, 달래 줘서 고마워 엄마.",,중립,True,,,BE22029614
상처,자녀,"엄마, 저 오늘 너무 상처받는 일이 있었어요. 이걸 어떻게 하면 좋을지 모르겠어요.",,,False,,,BE22029744
상처,부모,무슨 일이길래 그렇게 시무룩한 거니? 심각한 일이라도 생긴 거야?,,,False,,,BE22029744
상처,자녀,제가 오늘 친구한테 수학 문제를 물어봤어요. 그랬더니 친구가 저한테 이것도 모르냐면서 무시를 하는 거예요. 그래서 제가 마음에 상처를 받았어요.,,,False,,,BE22029744
상처,부모,오늘 너한테 그렇게 안 좋은 일이 있었구나. 네가 정말 힘들고 괴로웠겠어. 그 친구랑은 평소에도 사이가 안 좋았던 거니?,위로,,False,,,BE22029744
상처,자녀,"아뇨, 그냥 친하게 지내던 친구였어요. 그런데 갑자기 저를 무시하는 언행을 하니까 상처를 받았어요.",,,False,,,BE22029744
